,county,deductions_of_all_returns_in_thousands,dependent_exemptions_of_all_returns_in_thousands,income_class,income_class_sort_order,number_of_all_returns,ny_agi_of_all_returns_in_thousands,place_of_residence,place_of_residence_sort_order,resident_type,state,tax_before_credits_of_all_returns_in_thousands,tax_liability_of_all_returns_in_thousands,tax_year,taxable_income_of_all_returns_in_thousands,difference_in_rates,dual_status,expected_rate_per_100,medicaid_county_population,medicaid_ppv_events,observed_rate_per_100,patient_county,risk_adjusted_rate_per_100,year
3997,Ontario,66944.982,2133.528,"10,000 - 19,999",3,7233,107554.796,Ontario,38,Full-Year Resident,New York,1566.123,-1212.196,2013,38476.286,-7.78,Total,29.76,19882,4369,21.97,Ontario,22.58,2013
3998,Ontario,66944.982,2133.528,"10,000 - 19,999",3,7233,107554.796,Ontario,38,Full-Year Resident,New York,1566.123,-1212.196,2013,38476.286,2.87,Dual,27.83,3726,1144,30.7,Ontario,26.08,2013
3999,Ontario,61336.861,2623.043,"20,000 - 29,999",4,5926,146814.894,Ontario,38,Full-Year Resident,New York,3704.112,1400.372,2013,82854.99,-10.43,Non-Dual,30.39,16156,3225,19.96,Ontario,20.88,2013
4000,Ontario,61336.861,2623.043,"20,000 - 29,999",4,5926,146814.894,Ontario,38,Full-Year Resident,New York,3704.112,1400.372,2013,82854.99,-7.78,Total,29.76,19882,4369,21.97,Ontario,22.58,2013
4001,Ontario,61336.861,2623.043,"20,000 - 29,999",4,5926,146814.894,Ontario,38,Full-Year Resident,New York,3704.112,1400.372,2013,82854.99,2.87,Dual,27.83,3726,1144,30.7,Ontario,26.08,2013
4002,Ontario,51247.444,2352.117,"30,000 - 39,999",5,4599,159850.767,Ontario,38,Full-Year Resident,New York,5142.653,3869.715,2013,106251.206,-10.43,Non-Dual,30.39,16156,3225,19.96,Ontario,20.88,2013
4003,Ontario,51247.444,2352.117,"30,000 - 39,999",5,4599,159850.767,Ontario,38,Full-Year Resident,New York,5142.653,3869.715,2013,106251.206,-7.78,Total,29.76,19882,4369,21.97,Ontario,22.58,2013
4004,Ontario,51247.444,2352.117,"30,000 - 39,999",5,4599,159850.767,Ontario,38,Full-Year Resident,New York,5142.653,3869.715,2013,106251.206,2.87,Dual,27.83,3726,1144,30.7,Ontario,26.08,2013
4005,Ontario,43337.214,2024,"40,000 - 49,999",6,3571,160116.462,Ontario,38,Full-Year Resident,New York,5830.576,5046.659,2013,114755.248,-10.43,Non-Dual,30.39,16156,3225,19.96,Ontario,20.88,2013
4006,Ontario,43337.214,2024,"40,000 - 49,999",6,3571,160116.462,Ontario,38,Full-Year Resident,New York,5830.576,5046.659,2013,114755.248,-7.78,Total,29.76,19882,4369,21.97,Ontario,22.58,2013
4007,Ontario,43337.214,2024,"40,000 - 49,999",6,3571,160116.462,Ontario,38,Full-Year Resident,New York,5830.576,5046.659,2013,114755.248,2.87,Dual,27.83,3726,1144,30.7,Ontario,26.08,2013
4008,Ontario,38107.939,1924,"50,000 - 59,999",7,2863,157067.882,Ontario,38,Full-Year Resident,New York,6123.897,5495.919,2013,117035.943,-10.43,Non-Dual,30.39,16156,3225,19.96,Ontario,20.88,2013
4009,Ontario,38107.939,1924,"50,000 - 59,999",7,2863,157067.882,Ontario,38,Full-Year Resident,New York,6123.897,5495.919,2013,117035.943,-7.78,Total,29.76,19882,4369,21.97,Ontario,22.58,2013
4010,Ontario,38107.939,1924,"50,000 - 59,999",7,2863,157067.882,Ontario,38,Full-Year Resident,New York,6123.897,5495.919,2013,117035.943,2.87,Dual,27.83,3726,1144,30.7,Ontario,26.08,2013
4011,Ontario,48770.351,2572,"60,000 - 74,999",8,3353,225369.852,Ontario,38,Full-Year Resident,New York,9388.715,8508.429,2013,174027.501,-10.43,Non-Dual,30.39,16156,3225,19.96,Ontario,20.88,2013
4012,Ontario,48770.351,2572,"60,000 - 74,999",8,3353,225369.852,Ontario,38,Full-Year Resident,New York,9388.715,8508.429,2013,174027.501,-7.78,Total,29.76,19882,4369,21.97,Ontario,22.58,2013
4013,Ontario,48770.351,2572,"60,000 - 74,999",8,3353,225369.852,Ontario,38,Full-Year Resident,New York,9388.715,8508.429,2013,174027.501,2.87,Dual,27.83,3726,1144,30.7,Ontario,26.08,2013
4014,Ontario,62519.586,3634,"75,000 - 99,999",9,3876,336082.258,Ontario,38,Full-Year Resident,New York,15106.005,13836.407,2013,269928.672,-10.43,Non-Dual,30.39,16156,3225,19.96,Ontario,20.88,2013
4015,Ontario,62519.586,3634,"75,000 - 99,999",9,3876,336082.258,Ontario,38,Full-Year Resident,New York,15106.005,13836.407,2013,269928.672,-7.78,Total,29.76,19882,4369,21.97,Ontario,22.58,2013
4016,Ontario,62519.586,3634,"75,000 - 99,999",9,3876,336082.258,Ontario,38,Full-Year Resident,New York,15106.005,13836.407,2013,269928.672,2.87,Dual,27.83,3726,1144,30.7,Ontario,26.08,2013
4017,Ontario,94815.646,5863,"100,000 - 199,999",10,4978,660973.173,Ontario,38,Full-Year Resident,New York,34780.365,33208.895,2013,560294.527,-10.43,Non-Dual,30.39,16156,3225,19.96,Ontario,20.88,2013
4018,Ontario,94815.646,5863,"100,000 - 199,999",10,4978,660973.173,Ontario,38,Full-Year Resident,New York,34780.365,33208.895,2013,560294.527,-7.78,Total,29.76,19882,4369,21.97,Ontario,22.58,2013
4019,Ontario,94815.646,5863,"100,000 - 199,999",10,4978,660973.173,Ontario,38,Full-Year Resident,New York,34780.365,33208.895,2013,560294.527,2.87,Dual,27.83,3726,1144,30.7,Ontario,26.08,2013
4020,Ontario,12498.137,752,"200,000 - 249,999",11,557,123552.394,Ontario,38,Full-Year Resident,New York,7333.231,7021.387,2013,110302.257,-10.43,Non-Dual,30.39,16156,3225,19.96,Ontario,20.88,2013
4021,Ontario,12498.137,752,"200,000 - 249,999",11,557,123552.394,Ontario,38,Full-Year Resident,New York,7333.231,7021.387,2013,110302.257,-7.78,Total,29.76,19882,4369,21.97,Ontario,22.58,2013
4022,Ontario,12498.137,752,"200,000 - 249,999",11,557,123552.394,Ontario,38,Full-Year Resident,New York,7333.231,7021.387,2013,110302.257,2.87,Dual,27.83,3726,1144,30.7,Ontario,26.08,2013
4023,Ontario,16664.19,804,"250,000 - 499,999",12,655,222813.779,Ontario,38,Full-Year Resident,New York,13884.865,13033.596,2013,205345.589,-10.43,Non-Dual,30.39,16156,3225,19.96,Ontario,20.88,2013
4024,Ontario,16664.19,804,"250,000 - 499,999",12,655,222813.779,Ontario,38,Full-Year Resident,New York,13884.865,13033.596,2013,205345.589,-7.78,Total,29.76,19882,4369,21.97,Ontario,22.58,2013
4025,Ontario,16664.19,804,"250,000 - 499,999",12,655,222813.779,Ontario,38,Full-Year Resident,New York,13884.865,13033.596,2013,205345.589,2.87,Dual,27.83,3726,1144,30.7,Ontario,26.08,2013
4026,Ontario,9623.468,317,"500,000 and over",13,276,365239.189,Ontario,38,Full-Year Resident,New York,27676.255,23184.087,2013,355298.721,-10.43,Non-Dual,30.39,16156,3225,19.96,Ontario,20.88,2013
4027,Ontario,9623.468,317,"500,000 and over",13,276,365239.189,Ontario,38,Full-Year Resident,New York,27676.255,23184.087,2013,355298.721,-7.78,Total,29.76,19882,4369,21.97,Ontario,22.58,2013
4028,Ontario,9623.468,317,"500,000 and over",13,276,365239.189,Ontario,38,Full-Year Resident,New York,27676.255,23184.087,2013,355298.721,2.87,Dual,27.83,3726,1144,30.7,Ontario,26.08,2013
4029,Ontario,546022.596,25083.11,Total,14,50310,2688772.844,Ontario,38,Full-Year Resident,New York,130801.763,112131.724,2013,2141193.131,-10.43,Non-Dual,30.39,16156,3225,19.96,Ontario,20.88,2013
4030,Ontario,546022.596,25083.11,Total,14,50310,2688772.844,Ontario,38,Full-Year Resident,New York,130801.763,112131.724,2013,2141193.131,-7.78,Total,29.76,19882,4369,21.97,Ontario,22.58,2013
4031,Ontario,546022.596,25083.11,Total,14,50310,2688772.844,Ontario,38,Full-Year Resident,New York,130801.763,112131.724,2013,2141193.131,2.87,Dual,27.83,3726,1144,30.7,Ontario,26.08,2013
4032,Orange,35341.202,1.199,"Under 5,000",1,22664,-61724.832,Orange,39,Full-Year Resident,New York,96.7,-1205.656,2013,2416.034,6.56,Dual,25.7,10499,3386,32.25,Orange,29.66,2013
4033,Orange,35341.202,1.199,"Under 5,000",1,22664,-61724.832,Orange,39,Full-Year Resident,New York,96.7,-1205.656,2013,2416.034,-5.14,Total,30.55,84698,21521,25.41,Orange,25.44,2013
4034,Orange,35341.202,1.199,"Under 5,000",1,22664,-61724.832,Orange,39,Full-Year Resident,New York,96.7,-1205.656,2013,2416.034,-6.75,Non-Dual,31.19,74199,18135,24.44,Orange,24.9,2013
4035,Orange,82879.272,205.301,"5,000 - 9,999",2,13585,101127.019,Orange,39,Full-Year Resident,New York,721.929,-1871.845,2013,18042.446,6.56,Dual,25.7,10499,3386,32.25,Orange,29.66,2013
4036,Orange,82879.272,205.301,"5,000 - 9,999",2,13585,101127.019,Orange,39,Full-Year Resident,New York,721.929,-1871.845,2013,18042.446,-5.14,Total,30.55,84698,21521,25.41,Orange,25.44,2013
4037,Orange,82879.272,205.301,"5,000 - 9,999",2,13585,101127.019,Orange,39,Full-Year Resident,New York,721.929,-1871.845,2013,18042.446,-6.75,Non-Dual,31.19,74199,18135,24.44,Orange,24.9,2013
4038,Orange,224630.479,9220.709,"10,000 - 19,999",3,23314,343502.283,Orange,39,Full-Year Resident,New York,4465.002,-8176.289,2013,109651.095,6.56,Dual,25.7,10499,3386,32.25,Orange,29.66,2013
4039,Orange,224630.479,9220.709,"10,000 - 19,999",3,23314,343502.283,Orange,39,Full-Year Resident,New York,4465.002,-8176.289,2013,109651.095,-5.14,Total,30.55,84698,21521,25.41,Orange,25.44,2013
4040,Orange,224630.479,9220.709,"10,000 - 19,999",3,23314,343502.283,Orange,39,Full-Year Resident,New York,4465.002,-8176.289,2013,109651.095,-6.75,Non-Dual,31.19,74199,18135,24.44,Orange,24.9,2013
4041,Orange,193149.895,13549.482,"20,000 - 29,999",4,17620,437224.014,Orange,39,Full-Year Resident,New York,10207.795,1150.39,2013,230524.637,6.56,Dual,25.7,10499,3386,32.25,Orange,29.66,2013
4042,Orange,193149.895,13549.482,"20,000 - 29,999",4,17620,437224.014,Orange,39,Full-Year Resident,New York,10207.795,1150.39,2013,230524.637,-5.14,Total,30.55,84698,21521,25.41,Orange,25.44,2013
4043,Orange,193149.895,13549.482,"20,000 - 29,999",4,17620,437224.014,Orange,39,Full-Year Resident,New York,10207.795,1150.39,2013,230524.637,-6.75,Non-Dual,31.19,74199,18135,24.44,Orange,24.9,2013
4044,Orange,162255.238,10377.042,"30,000 - 39,999",5,13691,476381.944,Orange,39,Full-Year Resident,New York,14584.437,9650.937,2013,303749.664,6.56,Dual,25.7,10499,3386,32.25,Orange,29.66,2013
4045,Orange,162255.238,10377.042,"30,000 - 39,999",5,13691,476381.944,Orange,39,Full-Year Resident,New York,14584.437,9650.937,2013,303749.664,-5.14,Total,30.55,84698,21521,25.41,Orange,25.44,2013
4046,Orange,162255.238,10377.042,"30,000 - 39,999",5,13691,476381.944,Orange,39,Full-Year Resident,New York,14584.437,9650.937,2013,303749.664,-6.75,Non-Dual,31.19,74199,18135,24.44,Orange,24.9,2013
4047,Orange,135497.102,7666.02,"40,000 - 49,999",6,10623,475863.436,Orange,39,Full-Year Resident,New York,16965.44,13983.022,2013,332700.314,6.56,Dual,25.7,10499,3386,32.25,Orange,29.66,2013
4048,Orange,135497.102,7666.02,"40,000 - 49,999",6,10623,475863.436,Orange,39,Full-Year Resident,New York,16965.44,13983.022,2013,332700.314,-5.14,Total,30.55,84698,21521,25.41,Orange,25.44,2013
4049,Orange,135497.102,7666.02,"40,000 - 49,999",6,10623,475863.436,Orange,39,Full-Year Resident,New York,16965.44,13983.022,2013,332700.314,-6.75,Non-Dual,31.19,74199,18135,24.44,Orange,24.9,2013
4050,Orange,119972.072,6418.835,"50,000 - 59,999",7,8575,470190.741,Orange,39,Full-Year Resident,New York,18211.451,15791.343,2013,343799.834,6.56,Dual,25.7,10499,3386,32.25,Orange,29.66,2013
4051,Orange,119972.072,6418.835,"50,000 - 59,999",7,8575,470190.741,Orange,39,Full-Year Resident,New York,18211.451,15791.343,2013,343799.834,-5.14,Total,30.55,84698,21521,25.41,Orange,25.44,2013
4052,Orange,119972.072,6418.835,"50,000 - 59,999",7,8575,470190.741,Orange,39,Full-Year Resident,New York,18211.451,15791.343,2013,343799.834,-6.75,Non-Dual,31.19,74199,18135,24.44,Orange,24.9,2013
4053,Orange,170957.745,9105,"60,000 - 74,999",8,10847,730075.726,Orange,39,Full-Year Resident,New York,30059.028,26631.179,2013,550012.981,6.56,Dual,25.7,10499,3386,32.25,Orange,29.66,2013
4054,Orange,170957.745,9105,"60,000 - 74,999",8,10847,730075.726,Orange,39,Full-Year Resident,New York,30059.028,26631.179,2013,550012.981,-5.14,Total,30.55,84698,21521,25.41,Orange,25.44,2013
4055,Orange,170957.745,9105,"60,000 - 74,999",8,10847,730075.726,Orange,39,Full-Year Resident,New York,30059.028,26631.179,2013,550012.981,-6.75,Non-Dual,31.19,74199,18135,24.44,Orange,24.9,2013
4056,Orange,260361.234,13529.624,"75,000 - 99,999",9,14148,1229190.987,Orange,39,Full-Year Resident,New York,54015.557,48245.704,2013,955300.129,6.56,Dual,25.7,10499,3386,32.25,Orange,29.66,2013
4057,Orange,260361.234,13529.624,"75,000 - 99,999",9,14148,1229190.987,Orange,39,Full-Year Resident,New York,54015.557,48245.704,2013,955300.129,-5.14,Total,30.55,84698,21521,25.41,Orange,25.44,2013
4058,Orange,260361.234,13529.624,"75,000 - 99,999",9,14148,1229190.987,Orange,39,Full-Year Resident,New York,54015.557,48245.704,2013,955300.129,-6.75,Non-Dual,31.19,74199,18135,24.44,Orange,24.9,2013
4059,Orange,552905.32,29079,"100,000 - 199,999",10,23523,3199739.098,Orange,39,Full-Year Resident,New York,163630.267,145507.176,2013,2617754.778,6.56,Dual,25.7,10499,3386,32.25,Orange,29.66,2013
4060,Orange,552905.32,29079,"100,000 - 199,999",10,23523,3199739.098,Orange,39,Full-Year Resident,New York,163630.267,145507.176,2013,2617754.778,-5.14,Total,30.55,84698,21521,25.41,Orange,25.44,2013
4061,Orange,552905.32,29079,"100,000 - 199,999",10,23523,3199739.098,Orange,39,Full-Year Resident,New York,163630.267,145507.176,2013,2617754.778,-6.75,Non-Dual,31.19,74199,18135,24.44,Orange,24.9,2013
4062,Orange,70909.196,3604,"200,000 - 249,999",11,2629,582023.88,Orange,39,Full-Year Resident,New York,33742.113,28829.547,2013,507510.684,6.56,Dual,25.7,10499,3386,32.25,Orange,29.66,2013
4063,Orange,70909.196,3604,"200,000 - 249,999",11,2629,582023.88,Orange,39,Full-Year Resident,New York,33742.113,28829.547,2013,507510.684,-5.14,Total,30.55,84698,21521,25.41,Orange,25.44,2013
4064,Orange,70909.196,3604,"200,000 - 249,999",11,2629,582023.88,Orange,39,Full-Year Resident,New York,33742.113,28829.547,2013,507510.684,-6.75,Non-Dual,31.19,74199,18135,24.44,Orange,24.9,2013
4065,Orange,62638.193,3070,"250,000 - 499,999",12,2276,740628.898,Orange,39,Full-Year Resident,New York,45501.05,38163.448,2013,674920.705,6.56,Dual,25.7,10499,3386,32.25,Orange,29.66,2013
4066,Orange,62638.193,3070,"250,000 - 499,999",12,2276,740628.898,Orange,39,Full-Year Resident,New York,45501.05,38163.448,2013,674920.705,-5.14,Total,30.55,84698,21521,25.41,Orange,25.44,2013
4067,Orange,62638.193,3070,"250,000 - 499,999",12,2276,740628.898,Orange,39,Full-Year Resident,New York,45501.05,38163.448,2013,674920.705,-6.75,Non-Dual,31.19,74199,18135,24.44,Orange,24.9,2013
4068,Orange,24435.085,978,"500,000 and over",13,725,1010648.278,Orange,39,Full-Year Resident,New York,76840.121,57695.16,2013,985235.193,6.56,Dual,25.7,10499,3386,32.25,Orange,29.66,2013
4069,Orange,24435.085,978,"500,000 and over",13,725,1010648.278,Orange,39,Full-Year Resident,New York,76840.121,57695.16,2013,985235.193,-5.14,Total,30.55,84698,21521,25.41,Orange,25.44,2013
4070,Orange,24435.085,978,"500,000 and over",13,725,1010648.278,Orange,39,Full-Year Resident,New York,76840.121,57695.16,2013,985235.193,-6.75,Non-Dual,31.19,74199,18135,24.44,Orange,24.9,2013
4071,Orange,2095932.033,106804.212,Total,14,164220,9734871.472,Orange,39,Full-Year Resident,New York,469040.89,374394.116,2013,7631618.494,6.56,Dual,25.7,10499,3386,32.25,Orange,29.66,2013
4072,Orange,2095932.033,106804.212,Total,14,164220,9734871.472,Orange,39,Full-Year Resident,New York,469040.89,374394.116,2013,7631618.494,-5.14,Total,30.55,84698,21521,25.41,Orange,25.44,2013
4073,Orange,2095932.033,106804.212,Total,14,164220,9734871.472,Orange,39,Full-Year Resident,New York,469040.89,374394.116,2013,7631618.494,-6.75,Non-Dual,31.19,74199,18135,24.44,Orange,24.9,2013
4074,Orleans,4419.529,0,"Under 5,000",1,2946,423.862,Orleans,40,Full-Year Resident,New York,8.228,-226.783,2013,205.702,-6.83,Dual,26.93,1836,369,20.1,Orleans,17.64,2013
4075,Orleans,4419.529,0,"Under 5,000",1,2946,423.862,Orleans,40,Full-Year Resident,New York,8.228,-226.783,2013,205.702,-2.56,Non-Dual,30.56,8991,2517,27.99,Orleans,29.11,2013
4076,Orleans,4419.529,0,"Under 5,000",1,2946,423.862,Orleans,40,Full-Year Resident,New York,8.228,-226.783,2013,205.702,-3.29,Total,29.95,10827,2886,26.66,Orleans,27.22,2013
4077,Orleans,9956.294,18.005,"5,000 - 9,999",2,1575,11695.068,Orleans,40,Full-Year Resident,New York,68.87,-219.147,2013,1720.769,-6.83,Dual,26.93,1836,369,20.1,Orleans,17.64,2013
4078,Orleans,9956.294,18.005,"5,000 - 9,999",2,1575,11695.068,Orleans,40,Full-Year Resident,New York,68.87,-219.147,2013,1720.769,-2.56,Non-Dual,30.56,8991,2517,27.99,Orleans,29.11,2013
4079,Orleans,9956.294,18.005,"5,000 - 9,999",2,1575,11695.068,Orleans,40,Full-Year Resident,New York,68.87,-219.147,2013,1720.769,-3.29,Total,29.95,10827,2886,26.66,Orleans,27.22,2013
4080,Orleans,25959.038,1057.494,"10,000 - 19,999",3,2747,40975.279,Orleans,40,Full-Year Resident,New York,567.307,-698.57,2013,13958.747,-6.83,Dual,26.93,1836,369,20.1,Orleans,17.64,2013
4081,Orleans,25959.038,1057.494,"10,000 - 19,999",3,2747,40975.279,Orleans,40,Full-Year Resident,New York,567.307,-698.57,2013,13958.747,-2.56,Non-Dual,30.56,8991,2517,27.99,Orleans,29.11,2013
4082,Orleans,25959.038,1057.494,"10,000 - 19,999",3,2747,40975.279,Orleans,40,Full-Year Resident,New York,567.307,-698.57,2013,13958.747,-3.29,Total,29.95,10827,2886,26.66,Orleans,27.22,2013
4083,Orleans,25415.595,1527.737,"20,000 - 29,999",4,2464,61087.328,Orleans,40,Full-Year Resident,New York,1515.146,334.747,2013,34143.996,-6.83,Dual,26.93,1836,369,20.1,Orleans,17.64,2013
4084,Orleans,25415.595,1527.737,"20,000 - 29,999",4,2464,61087.328,Orleans,40,Full-Year Resident,New York,1515.146,334.747,2013,34143.996,-2.56,Non-Dual,30.56,8991,2517,27.99,Orleans,29.11,2013
4085,Orleans,25415.595,1527.737,"20,000 - 29,999",4,2464,61087.328,Orleans,40,Full-Year Resident,New York,1515.146,334.747,2013,34143.996,-3.29,Total,29.95,10827,2886,26.66,Orleans,27.22,2013
4086,Orleans,20477.149,1182,"30,000 - 39,999",5,1845,64086.82,Orleans,40,Full-Year Resident,New York,2029.472,1401.678,2013,42427.671,-6.83,Dual,26.93,1836,369,20.1,Orleans,17.64,2013
4087,Orleans,20477.149,1182,"30,000 - 39,999",5,1845,64086.82,Orleans,40,Full-Year Resident,New York,2029.472,1401.678,2013,42427.671,-2.56,Non-Dual,30.56,8991,2517,27.99,Orleans,29.11,2013
4088,Orleans,20477.149,1182,"30,000 - 39,999",5,1845,64086.82,Orleans,40,Full-Year Resident,New York,2029.472,1401.678,2013,42427.671,-3.29,Total,29.95,10827,2886,26.66,Orleans,27.22,2013
4089,Orleans,16136.411,909,"40,000 - 49,999",6,1333,59989.01,Orleans,40,Full-Year Resident,New York,2165.143,1806.706,2013,42943.599,-6.83,Dual,26.93,1836,369,20.1,Orleans,17.64,2013
4090,Orleans,16136.411,909,"40,000 - 49,999",6,1333,59989.01,Orleans,40,Full-Year Resident,New York,2165.143,1806.706,2013,42943.599,-2.56,Non-Dual,30.56,8991,2517,27.99,Orleans,29.11,2013
4091,Orleans,16136.411,909,"40,000 - 49,999",6,1333,59989.01,Orleans,40,Full-Year Resident,New York,2165.143,1806.706,2013,42943.599,-3.29,Total,29.95,10827,2886,26.66,Orleans,27.22,2013
4092,Orleans,13354.796,833,"50,000 - 59,999",7,1011,55444.195,Orleans,40,Full-Year Resident,New York,2132.846,1817.621,2013,41256.399,-6.83,Dual,26.93,1836,369,20.1,Orleans,17.64,2013
4093,Orleans,13354.796,833,"50,000 - 59,999",7,1011,55444.195,Orleans,40,Full-Year Resident,New York,2132.846,1817.621,2013,41256.399,-2.56,Non-Dual,30.56,8991,2517,27.99,Orleans,29.11,2013
4094,Orleans,13354.796,833,"50,000 - 59,999",7,1011,55444.195,Orleans,40,Full-Year Resident,New York,2132.846,1817.621,2013,41256.399,-3.29,Total,29.95,10827,2886,26.66,Orleans,27.22,2013
4095,Orleans,17011.764,1002,"60,000 - 74,999",8,1211,81311.901,Orleans,40,Full-Year Resident,New York,3403.8,3057.008,2013,63298.137,-6.83,Dual,26.93,1836,369,20.1,Orleans,17.64,2013
4096,Orleans,17011.764,1002,"60,000 - 74,999",8,1211,81311.901,Orleans,40,Full-Year Resident,New York,3403.8,3057.008,2013,63298.137,-2.56,Non-Dual,30.56,8991,2517,27.99,Orleans,29.11,2013
4097,Orleans,17011.764,1002,"60,000 - 74,999",8,1211,81311.901,Orleans,40,Full-Year Resident,New York,3403.8,3057.008,2013,63298.137,-3.29,Total,29.95,10827,2886,26.66,Orleans,27.22,2013
4098,Orleans,19171.006,1156,"75,000 - 99,999",9,1217,104304.777,Orleans,40,Full-Year Resident,New York,4677.906,4191.038,2013,83977.771,-6.83,Dual,26.93,1836,369,20.1,Orleans,17.64,2013
4099,Orleans,19171.006,1156,"75,000 - 99,999",9,1217,104304.777,Orleans,40,Full-Year Resident,New York,4677.906,4191.038,2013,83977.771,-2.56,Non-Dual,30.56,8991,2517,27.99,Orleans,29.11,2013
4100,Orleans,19171.006,1156,"75,000 - 99,999",9,1217,104304.777,Orleans,40,Full-Year Resident,New York,4677.906,4191.038,2013,83977.771,-3.29,Total,29.95,10827,2886,26.66,Orleans,27.22,2013
4101,Orleans,18198.242,1109,"100,000 - 199,999",10,1074,136201.75,Orleans,40,Full-Year Resident,New York,7178.257,6811.793,2013,116894.508,-6.83,Dual,26.93,1836,369,20.1,Orleans,17.64,2013
4102,Orleans,18198.242,1109,"100,000 - 199,999",10,1074,136201.75,Orleans,40,Full-Year Resident,New York,7178.257,6811.793,2013,116894.508,-2.56,Non-Dual,30.56,8991,2517,27.99,Orleans,29.11,2013
4103,Orleans,18198.242,1109,"100,000 - 199,999",10,1074,136201.75,Orleans,40,Full-Year Resident,New York,7178.257,6811.793,2013,116894.508,-3.29,Total,29.95,10827,2886,26.66,Orleans,27.22,2013
4104,Orleans,1060.292,52,"200,000 - 249,999",11,56,12379.154,Orleans,40,Full-Year Resident,New York,749.527,678.689,2013,11266.862,-6.83,Dual,26.93,1836,369,20.1,Orleans,17.64,2013
4105,Orleans,1060.292,52,"200,000 - 249,999",11,56,12379.154,Orleans,40,Full-Year Resident,New York,749.527,678.689,2013,11266.862,-2.56,Non-Dual,30.56,8991,2517,27.99,Orleans,29.11,2013
